latitude_for_ae,longitude_for_ae,coordinate_ae_zone_raw,coordinate_ae_zone,ae_zone_final,ae_zone_assignment_method,ae_zone_in_target_scope,ae_zone_assignment_note
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.21758239530027,82.38460016436875,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.21762681938708,82.38461106084287,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.21763054933399,82.38454392179847,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.21767036337405,82.38450846634805,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.217680673114955,82.38449103198946,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.21768620517105,82.38448969088495,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.2176551502198,82.3844676464796,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.217664705589414,82.38441048189998,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.217687462456524,82.3843732662499,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.217669944278896,82.38431928679347,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.24857485946268,82.33078231103718,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.24862238485366,82.33084609732032,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.2486729696393,82.33093955554068,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.24870737735182,82.330974759534,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.24842926580459,82.33088021166623,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.248560442589223,82.33078214339912,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.248641160316765,82.33091575093567,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.24866379145533,82.33086839318275,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.248787466436625,82.33105790801346,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.248768816702068,82.33099672012031,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.25883745215833,82.33735204674304,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.258865447714925,82.33737727627158,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.258859748020768,82.33739177696407,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.25888522900641,82.33749621547759,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.258952074684203,82.33756083995104,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.25859274249524,82.33751515857875,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.25869315769524,82.33759361319244,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.25873075053096,82.33766242861748,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.2589607918635,82.33757332898676,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.258966449648145,82.33764692209661,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.08005500212312,80.59002564288676,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.080102150328457,80.58986630290747,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.08013136126101,80.58982397429645,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.080242505297065,80.58977385051548,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.080344010144472,80.58960730209947,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.07993044704199,80.59021390043199,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.079946749843657,80.59022915549576,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.080043602734804,80.59025413356721,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.08000743482262,80.59020115993917,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.08010864630341,80.59022806584835,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.255790319293737,80.9320121537894,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.25574602093548,80.9319225512445,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.255823763087392,80.93188734725118,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.255790319293737,80.9320121537894,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.25574602093548,80.9319225512445,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.255880089476705,80.93197141773999,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.255899409763515,80.9320605173707,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.255880089476705,80.93197141773999,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.255880089476705,80.93197141773999,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.25589006394148,80.93186597339809,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
